Job ID,Job Title,Company,Industry,Company Size,Country,City,Remote Type,Employment Type,Experience Level,Minimum Experience (Years),Annual Salary,Currency,Skills Required,Number of Applicants,Job Posted Date,Education Requirement,Department,Company Rating,Hiring Status,Job Category
JOB-1938,Strategy Analyst,Visa,Fintech,10001+,Japan,Tokyo,Onsite,Full-time,Mid Level,5,13860000,JPY,"Excel, Financial Modeling, PowerPoint",10,2023-04-30,Bachelor's,Strategy,4.8,Open,Business
JOB-1939,Financial Analyst,Netflix,Entertainment,1001-5000,United States,New York,Hybrid,Full-time,Director,14,112000,USD,"Forecasting, SQL, Excel",157,2023-10-28,Bachelor's,Finance,4.3,Closed,Business
JOB-1940,Frontend Engineer,BlackRock,Finance,5001-10000,India,Pune,Remote,Full-time,Senior Level,6,2739000,INR,"Git, React, TypeScript",105,2023-10-04,Master's,Engineering,4.4,Open,Software
JOB-1941,Senior Data Engineer,KPMG,Consulting,10001+,Australia,Melbourne,Onsite,Full-time,Mid Level,5,171000,AUD,"AWS, Kafka, Spark",136,2023-04-05,Master's,Engineering,3.6,Open,Data
JOB-1942,Senior Data Analyst,EY,Consulting,10001+,United States,San Francisco,Remote,Full-time,Mid Level,4,107000,USD,"Statistics, R, SQL, Python",284,2023-08-26,Master's,Analytics,3.9,On Hold,Data
JOB-1943,Senior Data Engineer,Zoom,Software,1001-5000,Canada,Toronto,Hybrid,Full-time,Director,15,152000,CAD,"SQL, Kafka, Python, AWS",438,2023-06-18,PhD,Engineering,3.7,Open,Data
JOB-1944,Business Intelligence Analyst,Adobe,Software,10001+,United Kingdom,London,Hybrid,Full-time,Mid Level,4,77000,GBP,"Power BI, Tableau, SQL, DAX",309,2023-10-31,Bachelor's,Analytics,4.5,Closed,Data
JOB-1945,Software Engineer,CVS Health,Healthcare,10001+,United Kingdom,Manchester,Remote,Full-time,Entry Level,0,88000,GBP,"Java, SQL, JavaScript",239,2024-04-07,Bachelor's,Engineering,3.7,Open,Software
JOB-1946,Senior Data Scientist,Johnson & Johnson,Healthcare,10001+,United States,Seattle,Remote,Full-time,Entry Level,0,157000,USD,"SQL, Statistics, Machine Learning, Python",479,2023-07-06,Bachelor's,Data Science,3.6,Open,Data
JOB-1947,Product Manager,Airbnb,Hospitality,1001-5000,Netherlands,Amsterdam,Remote,Full-time,Mid Level,3,150000,EUR,"Agile, Roadmapping, Analytics, SQL, Product Strategy",10,2024-06-11,Bachelor's,Product,4.0,Open,Business
JOB-1948,Business Intelligence Analyst,McKinsey & Company,Consulting,10001+,Singapore,Singapore,Remote,Full-time,Director,9,83000,SGD,"Excel, SQL, Power BI, Tableau, DAX",203,2024-05-23,Master's,Analytics,3.8,Closed,Data
JOB-1949,Senior Software Engineer,Google,Technology,10001+,United States,Seattle,Remote,Full-time,Senior Level,6,187000,USD,"SQL, Kubernetes, Java",157,2023-06-13,Master's,Engineering,4.5,On Hold,Software
JOB-1950,Strategy Analyst,Google,Technology,10001+,India,Mumbai,Hybrid,Full-time,Senior Level,5,2656000,INR,"Financial Modeling, Market Research, Excel, SQL",261,2023-05-23,Bachelor's,Strategy,4.5,Open,Business
JOB-1951,Product Manager,Pfizer,Healthcare,10001+,United States,Chicago,Hybrid,Full-time,Entry Level,0,142000,USD,"Agile, SQL, Roadmapping, Analytics, Product Strategy",360,2023-08-24,Master's,Product,3.3,Filled,Business
JOB-1952,Marketing Analyst,Zoom,Software,1001-5000,United States,Washington DC,Hybrid,Full-time,Director,13,107000,USD,"Tableau, Excel, Python, SQL",103,2023-03-09,MBA,Marketing,3.8,Open,Business
JOB-1953,Full Stack Engineer,PayPal,Fintech,10001+,India,Hyderabad,Hybrid,Internship,Director,11,4150000,INR,"AWS, SQL, JavaScript",128,2023-07-20,MBA,Engineering,4.1,Open,Software
JOB-1954,Analytics Engineer,Morgan Stanley,Finance,10001+,United Kingdom,London,Hybrid,Full-time,Senior Level,8,124000,GBP,"dbt, Looker, Python, SQL",373,2024-03-22,Master's,Engineering,4.2,Open,Data
JOB-1955,Cloud Engineer,Deloitte,Consulting,10001+,United Kingdom,Manchester,Hybrid,Contract,Entry Level,2,96000,GBP,"Terraform, AWS, GCP, Python",171,2023-02-23,Bachelor's,Engineering,3.8,Closed,Software
JOB-1956,Backend Engineer,Lyft,Transportation,1001-5000,United States,San Francisco,Onsite,Full-time,Senior Level,6,151000,USD,"AWS, Redis, Node.js, SQL, Java, Python",10,2023-12-17,PhD,Engineering,3.7,Open,Software
JOB-1957,Product Manager,BlackRock,Finance,5001-10000,United States,Chicago,Onsite,Full-time,Senior Level,6,174000,USD,"SQL, Analytics, Roadmapping, Agile",230,2024-02-05,Bachelor's,Product,3.8,On Hold,Business
JOB-1958,Backend Engineer,McKinsey & Company,Consulting,10001+,Canada,Toronto,Hybrid,Full-time,Senior Level,8,121000,CAD,"Node.js, Python, AWS, Redis",390,2023-06-25,Master's,Engineering,3.9,On Hold,Software
JOB-1959,Cloud Engineer,McKinsey & Company,Consulting,10001+,India,Hyderabad,Remote,Full-time,Mid Level,5,3652000,INR,"AWS, Azure, Python, GCP, Kubernetes",602,2023-11-29,Master's,Engineering,3.9,Open,Software
JOB-1960,Business Intelligence Analyst,HubSpot,Software,1001-5000,Germany,Berlin,Onsite,Full-time,Entry Level,2,76000,EUR,"Power BI, Tableau, Excel",276,2023-04-26,Bachelor's,Analytics,4.4,Open,Data
JOB-1961,Marketing Analyst,Block,Fintech,1001-5000,United States,Seattle,Hybrid,Full-time,Senior Level,6,96000,USD,"Tableau, Google Analytics, Python, SQL",356,2023-04-21,Master's,Marketing,4.2,Open,Business
JOB-1962,Senior Product Manager,PwC,Consulting,10001+,Japan,Tokyo,Remote,Full-time,Executive,13,24420000,JPY,"Agile, OKRs, Leadership",10,2023-02-16,MBA,Product,4.1,Filled,Business
JOB-1963,Business Analyst,Spotify,Entertainment,1001-5000,Netherlands,Amsterdam,Hybrid,Full-time,Mid Level,5,73000,EUR,"Tableau, SQL, Requirements Gathering",10,2024-06-20,Bachelor's,Analytics,4.2,Closed,Business
JOB-1964,DevOps Engineer,Lyft,Transportation,1001-5000,United States,Denver,Hybrid,Part-time,Senior Level,7,160000,USD,"CI/CD, Python, Docker",520,2024-03-14,PhD,Engineering,3.5,On Hold,Software
JOB-1965,Full Stack Engineer,Lyft,Transportation,1001-5000,United Kingdom,Manchester,Onsite,Full-time,Mid Level,4,122000,GBP,"Python, AWS, React, JavaScript, SQL, Node.js",143,2024-01-08,Master's,Engineering,4.0,Closed,Software
JOB-1966,Cloud Engineer,Stripe,Fintech,1001-5000,France,Paris,Remote,Contract,Senior Level,7,115000,EUR,"GCP, Kubernetes, AWS, Terraform",265,2023-02-10,Master's,Engineering,4.5,Open,Software
JOB-1967,Business Analyst,CVS Health,Healthcare,10001+,Germany,Munich,Hybrid,Full-time,Director,9,93000,EUR,"SQL, Excel, Power BI",288,2023-01-06,PhD,Analytics,3.5,Open,Business
JOB-1968,Operations Analyst,Pfizer,Healthcare,10001+,United States,Washington DC,Hybrid,Contract,Director,14,102000,USD,"SQL, Process Improvement, Excel",76,2023-05-28,Master's,Operations,3.6,Filled,Business
JOB-1969,Full Stack Engineer,JPMorgan Chase,Finance,10001+,India,Hyderabad,Hybrid,Contract,Senior Level,6,4233000,INR,"AWS, Python, SQL, JavaScript, Node.js, React",163,2023-03-13,Bachelor's,Engineering,4.6,Open,Software
JOB-1970,Data Engineer,Shopify,E-Commerce,5001-10000,United States,Boston,Onsite,Full-time,Director,8,162000,USD,"Python, Spark, Airflow, SQL",212,2023-01-09,PhD,Engineering,4.3,Open,Data
JOB-1971,ML Engineer,Airbnb,Hospitality,1001-5000,Singapore,Singapore,Hybrid,Full-time,Mid Level,3,154000,SGD,"PyTorch, Python, TensorFlow, MLOps, SQL, Kubernetes",119,2024-01-07,Bachelor's,Engineering,4.1,Open,Data
JOB-1972,Senior Data Analyst,UnitedHealth Group,Healthcare,10001+,India,Mumbai,Onsite,Part-time,Director,11,3320000,INR,"Python, Statistics, SQL, Tableau, R",102,2023-07-06,Master's,Analytics,3.9,Open,Data
JOB-1973,Full Stack Engineer,Apple,Technology,10001+,Germany,Munich,Remote,Part-time,Senior Level,6,146000,EUR,"React, SQL, AWS, Python",369,2023-06-26,Master's,Engineering,4.2,On Hold,Software
JOB-1974,Frontend Engineer,Shopify,E-Commerce,5001-10000,Singapore,Singapore,Onsite,Full-time,Director,9,116000,SGD,"JavaScript, CSS, React",266,2023-08-31,Master's,Engineering,4.6,Open,Software
JOB-1975,Site Reliability Engineer,UnitedHealth Group,Healthcare,10001+,India,Delhi,Remote,Full-time,Entry Level,2,3403000,INR,"AWS, Linux, Python",224,2023-08-13,Bachelor's,Engineering,3.3,Open,Software
JOB-1976,Software Engineer,UnitedHealth Group,Healthcare,10001+,United States,Chicago,Remote,Full-time,Director,15,139000,USD,"JavaScript, Git, SQL, AWS, Python",104,2023-06-15,PhD,Engineering,3.6,On Hold,Software
JOB-1977,Cloud Engineer,Lyft,Transportation,1001-5000,Canada,Vancouver,Remote,Full-time,Executive,20,144000,CAD,"Python, AWS, Azure, Terraform, GCP, Kubernetes",412,2023-04-11,Master's,Engineering,4.1,Closed,Software
JOB-1978,ML Engineer,Pfizer,Healthcare,10001+,United Kingdom,London,Hybrid,Full-time,Senior Level,8,147000,GBP,"Python, SQL, PyTorch, MLOps",55,2023-12-24,Master's,Engineering,3.8,Closed,Data
JOB-1979,Cloud Engineer,Walmart,Retail,10001+,United States,Los Angeles,Remote,Full-time,Entry Level,1,126000,USD,"Azure, Python, Terraform, AWS, GCP",202,2023-11-25,Bachelor's,Engineering,3.6,Closed,Software
JOB-1980,Operations Analyst,Snowflake,Technology,1001-5000,Singapore,Singapore,Remote,Full-time,Entry Level,1,51000,SGD,"SQL, Lean, Power BI, Process Improvement, Excel",198,2024-06-07,Bachelor's,Operations,4.8,Open,Business
JOB-1981,Frontend Engineer,UnitedHealth Group,Healthcare,10001+,United States,Seattle,Remote,Full-time,Senior Level,5,134000,USD,"JavaScript, React, TypeScript, CSS",331,2023-06-05,PhD,Engineering,3.7,On Hold,Software
JOB-1982,Full Stack Engineer,Goldman Sachs,Finance,10001+,United States,Austin,Hybrid,Full-time,Mid Level,2,129000,USD,"JavaScript, AWS, Node.js, SQL",282,2023-02-02,Master's,Engineering,4.1,Closed,Software
JOB-1983,ML Engineer,Twilio,Software,1001-5000,India,Mumbai,Onsite,Full-time,Mid Level,2,4233000,INR,"Python, PyTorch, TensorFlow, MLOps",10,2023-11-05,Master's,Engineering,4.3,Closed,Data
JOB-1984,Senior Data Scientist,Stripe,Fintech,1001-5000,Germany,Munich,Remote,Full-time,Mid Level,4,169000,EUR,"Deep Learning, Python, SQL",131,2023-05-18,Bachelor's,Data Science,4.4,Open,Data
JOB-1985,Senior Software Engineer,Spotify,Entertainment,1001-5000,France,Paris,Onsite,Full-time,Director,13,149000,EUR,"AWS, SQL, Python, System Design, Kubernetes",190,2023-01-18,Master's,Engineering,4.1,Open,Software
JOB-1986,ML Engineer,Atlassian,Software,5001-10000,United States,Washington DC,Remote,Internship,Senior Level,6,172000,USD,"PyTorch, Kubernetes, SQL, MLOps, TensorFlow, Python",602,2023-06-09,PhD,Engineering,4.5,On Hold,Data
JOB-1987,Senior Software Engineer,Adobe,Software,10001+,United States,New York,Hybrid,Full-time,Entry Level,2,141000,USD,"SQL, Java, AWS, Kubernetes",174,2024-03-17,Bachelor's,Engineering,3.8,Open,Software
JOB-1988,Data Architect,LinkedIn,Technology,10001+,Japan,Tokyo,Remote,Full-time,Entry Level,2,18700000,JPY,"AWS, Python, Data Modeling",482,2023-10-20,Bachelor's,Engineering,4.3,Open,Data
JOB-1989,DevOps Engineer,KPMG,Consulting,10001+,India,Pune,Remote,Contract,Senior Level,7,3569000,INR,"CI/CD, AWS, Python, Terraform, Kubernetes, Docker",167,2023-09-10,Master's,Engineering,3.8,Open,Software
JOB-1990,Frontend Engineer,BlackRock,Finance,5001-10000,United States,New York,Hybrid,Full-time,Senior Level,5,131000,USD,"JavaScript, Git, TypeScript",575,2024-02-27,Bachelor's,Engineering,4.3,Open,Software
JOB-1991,Senior Data Engineer,Mastercard,Fintech,10001+,France,Paris,Onsite,Full-time,Senior Level,7,156000,EUR,"dbt, Python, Airflow, AWS, SQL, Kafka",272,2023-04-21,Master's,Engineering,4.3,Open,Data
JOB-1992,Senior Data Analyst,PayPal,Fintech,10001+,India,Bangalore,Hybrid,Full-time,Entry Level,0,2656000,INR,"Power BI, SQL, Python, Statistics, R, Tableau",156,2023-10-10,Bachelor's,Analytics,4.5,Open,Data
JOB-1993,ML Engineer,Zoom,Software,1001-5000,United States,Chicago,Remote,Full-time,Mid Level,4,169000,USD,"Python, Kubernetes, MLOps",191,2024-05-23,Bachelor's,Engineering,3.7,Open,Data
JOB-1994,Strategy Analyst,Walmart,Retail,10001+,Ireland,Dublin,Onsite,Full-time,Senior Level,8,108000,EUR,"Financial Modeling, Market Research, Excel",415,2024-03-23,Master's,Strategy,3.1,Open,Business
JOB-1995,Marketing Analyst,LinkedIn,Technology,10001+,India,Mumbai,Onsite,Full-time,Mid Level,2,1909000,INR,"SQL, Tableau, Python, Google Analytics",153,2023-03-11,Master's,Marketing,4.5,Open,Business
JOB-1996,Analytics Engineer,Adobe,Software,10001+,United States,Denver,Hybrid,Full-time,Mid Level,2,166000,USD,"dbt, Python, Snowflake",35,2023-10-04,Bachelor's,Engineering,4.2,Closed,Data
JOB-1997,Senior Data Engineer,Deloitte,Consulting,10001+,United Kingdom,Manchester,Onsite,Full-time,Entry Level,2,120000,GBP,"SQL, dbt, AWS",384,2024-02-09,Bachelor's,Engineering,3.6,Open,Data
JOB-1998,Data Scientist,Lockheed Martin,Aerospace,10001+,United States,Austin,Onsite,Full-time,Senior Level,8,153000,USD,"TensorFlow, Statistics, R, SQL",249,2024-01-27,Bachelor's,Data Science,3.9,Open,Data
JOB-1999,DevOps Engineer,Mastercard,Fintech,10001+,United States,Chicago,Onsite,Full-time,Mid Level,4,158000,USD,"Docker, Python, Terraform, AWS, CI/CD",671,2024-04-01,Master's,Engineering,4.0,Closed,Software
JOB-2000,Frontend Engineer,Airbnb,Hospitality,1001-5000,United Kingdom,Manchester,Hybrid,Full-time,Mid Level,3,89000,GBP,"React, JavaScript, CSS, Git, TypeScript",10,2023-01-29,Bachelor's,Engineering,4.3,Open,Software
JOB-2001,Senior Software Engineer,Twilio,Software,1001-5000,Singapore,Singapore,Hybrid,Full-time,Mid Level,2,174000,SGD,"Java, Python, Kubernetes, AWS, SQL, System Design",535,2023-11-08,Master's,Engineering,4.0,Open,Software
JOB-2002,Cloud Engineer,Block,Fintech,1001-5000,United States,San Francisco,Hybrid,Full-time,Mid Level,2,175000,USD,"Kubernetes, Terraform, GCP, Azure",247,2024-04-30,Bachelor's,Engineering,4.2,Closed,Software
JOB-2003,Backend Engineer,Databricks,Technology,1001-5000,United States,Seattle,Onsite,Full-time,Senior Level,5,172000,USD,"Node.js, Redis, SQL",73,2023-10-04,Master's,Engineering,4.6,Open,Software
JOB-2004,Operations Analyst,BlackRock,Finance,5001-10000,United States,Atlanta,Onsite,Full-time,Entry Level,1,72000,USD,"Lean, Power BI, Process Improvement, SQL",490,2023-04-01,Bachelor's,Operations,4.5,Open,Business
JOB-2005,Site Reliability Engineer,Mastercard,Fintech,10001+,India,Bangalore,Remote,Full-time,Senior Level,7,3486000,INR,"Python, Linux, Monitoring, AWS, Kubernetes",429,2024-02-12,PhD,Engineering,4.2,On Hold,Software
JOB-2006,Business Analyst,Spotify,Entertainment,1001-5000,Australia,Melbourne,Hybrid,Full-time,Mid Level,5,64000,AUD,"Power BI, Requirements Gathering, Excel, SQL",125,2023-03-08,Master's,Analytics,4.4,Open,Business
JOB-2007,Senior Data Engineer,Uber,Transportation,5001-10000,Canada,Toronto,Hybrid,Full-time,Entry Level,2,154000,CAD,"dbt, Spark, Kafka, SQL, Airflow",502,2023-09-30,Master's,Engineering,3.8,Open,Data
JOB-2008,Frontend Engineer,Amazon,E-Commerce,10001+,United States,Boston,Remote,Full-time,Executive,20,153000,USD,"TypeScript, CSS, React",109,2023-03-06,Master's,Engineering,3.7,Filled,Software
JOB-2009,Strategy Analyst,CVS Health,Healthcare,10001+,Australia,Sydney,Remote,Full-time,Mid Level,3,81000,AUD,"SQL, PowerPoint, Market Research, Excel, Financial Modeling",189,2023-12-16,Master's,Strategy,3.2,On Hold,Business
JOB-2010,Cloud Engineer,Pfizer,Healthcare,10001+,United States,Chicago,Hybrid,Full-time,Mid Level,4,172000,USD,"Terraform, GCP, AWS",133,2023-04-10,Master's,Engineering,3.8,On Hold,Software
JOB-2011,Data Analyst,Atlassian,Software,5001-10000,Netherlands,Amsterdam,Hybrid,Part-time,Mid Level,4,78000,EUR,"Excel, SQL, Statistics, Tableau, Python, Power BI",80,2023-02-12,Master's,Analytics,4.3,Closed,Data
JOB-2012,Site Reliability Engineer,BlackRock,Finance,5001-10000,India,Pune,Hybrid,Part-time,Mid Level,2,4399000,INR,"Kubernetes, AWS, Linux",361,2024-02-08,Bachelor's,Engineering,4.0,Open,Software
JOB-2013,Product Manager,Spotify,Entertainment,1001-5000,Canada,Vancouver,Remote,Full-time,Mid Level,2,126000,CAD,"Analytics, Roadmapping, SQL, Agile",10,2023-02-20,Bachelor's,Product,4.0,Closed,Business
JOB-2014,Financial Analyst,Meta,Technology,10001+,Australia,Sydney,Remote,Full-time,Entry Level,0,59000,AUD,"SQL, Financial Modeling, Forecasting, Power BI",450,2023-03-05,Master's,Finance,4.3,Closed,Business
JOB-2015,ML Engineer,KPMG,Consulting,10001+,United Kingdom,Manchester,Remote,Full-time,Senior Level,7,140000,GBP,"PyTorch, TensorFlow, MLOps, SQL, Python, Kubernetes",412,2023-02-20,Master's,Engineering,3.8,Open,Data
JOB-2016,Cloud Engineer,ServiceNow,Software,10001+,Singapore,Singapore,Remote,Full-time,Director,14,128000,SGD,"Azure, AWS, GCP, Python, Terraform",137,2024-03-22,Master's,Engineering,4.4,Closed,Software
JOB-2017,Frontend Engineer,Deloitte,Consulting,10001+,Canada,Vancouver,Onsite,Full-time,Mid Level,4,131000,CAD,"CSS, Git, React, JavaScript",345,2024-06-02,Master's,Engineering,3.9,Open,Software
JOB-2018,Backend Engineer,HubSpot,Software,1001-5000,United States,Austin,Hybrid,Full-time,Mid Level,4,154000,USD,"Java, AWS, SQL, Redis, Node.js, Python",54,2023-01-10,Bachelor's,Engineering,4.9,Open,Software
JOB-2019,Senior Data Engineer,Adobe,Software,10001+,United Kingdom,London,Hybrid,Full-time,Senior Level,8,149000,GBP,"SQL, Spark, Kafka, dbt",336,2023-03-10,Bachelor's,Engineering,4.4,Open,Data
JOB-2020,Senior Software Engineer,Netflix,Entertainment,1001-5000,Netherlands,Amsterdam,Onsite,Internship,Director,8,148000,EUR,"Kubernetes, AWS, SQL, Python, System Design",10,2024-05-07,Bachelor's,Engineering,4.1,Open,Software
JOB-2021,Product Manager,Stripe,Fintech,1001-5000,United States,Boston,Remote,Full-time,Executive,18,182000,USD,"Agile, Roadmapping, Product Strategy, SQL, Analytics",378,2024-03-11,Master's,Product,4.3,On Hold,Business
JOB-2022,Cloud Engineer,Snowflake,Technology,1001-5000,India,Hyderabad,Onsite,Full-time,Senior Level,8,4399000,INR,"Azure, Terraform, GCP, AWS, Python",86,2023-12-25,Master's,Engineering,4.4,Open,Software
JOB-2023,Senior Data Engineer,PayPal,Fintech,10001+,India,Bangalore,Hybrid,Full-time,Director,13,5063000,INR,"Spark, Python, dbt, Airflow, SQL",367,2023-02-02,Master's,Engineering,4.0,Open,Data
JOB-2024,Business Analyst,Workday,Software,5001-10000,United States,Austin,Hybrid,Full-time,Entry Level,0,72000,USD,"Tableau, Excel, SQL, Power BI",212,2024-05-18,Bachelor's,Analytics,3.9,Closed,Business
JOB-2025,Full Stack Engineer,Morgan Stanley,Finance,10001+,United States,Chicago,Hybrid,Full-time,Entry Level,2,124000,USD,"React, AWS, Python, SQL, JavaScript, Node.js",139,2024-05-01,Bachelor's,Engineering,3.7,Open,Software
JOB-2026,Backend Engineer,Tesla,Automotive,10001+,Germany,Munich,Onsite,Full-time,Entry Level,1,102000,EUR,"Python, Node.js, Redis, SQL",278,2024-05-30,Bachelor's,Engineering,3.4,On Hold,Software
JOB-2027,Data Architect,Palantir,Technology,1001-5000,Australia,Sydney,Hybrid,Full-time,Director,15,183000,AUD,"SQL, Python, Data Modeling",175,2024-03-11,Master's,Engineering,4.1,Open,Data
JOB-2028,Analytics Engineer,HubSpot,Software,1001-5000,Australia,Sydney,Remote,Full-time,Entry Level,2,112000,AUD,"dbt, SQL, Python, Snowflake",10,2023-04-20,Master's,Engineering,4.6,Closed,Data
JOB-2029,Software Engineer,Walmart,Retail,10001+,Canada,Toronto,Onsite,Full-time,Mid Level,4,137000,CAD,"AWS, Git, Python, SQL",225,2024-03-11,Bachelor's,Engineering,3.1,Closed,Software
JOB-2030,Software Engineer,ServiceNow,Software,10001+,Singapore,Singapore,Onsite,Full-time,Entry Level,1,76000,SGD,"Git, Java, SQL, Python, AWS, JavaScript",360,2024-01-26,Bachelor's,Engineering,3.9,Open,Software
JOB-2031,Business Analyst,Pfizer,Healthcare,10001+,United Kingdom,Manchester,Remote,Contract,Mid Level,2,65000,GBP,"Power BI, Requirements Gathering, SQL",414,2024-05-26,Bachelor's,Analytics,4.0,Open,Business
JOB-2032,Cloud Engineer,Stripe,Fintech,1001-5000,United States,Chicago,Remote,Full-time,Entry Level,0,141000,USD,"Python, Kubernetes, Azure",357,2023-01-03,Bachelor's,Engineering,4.5,Open,Software
JOB-2033,Senior Data Scientist,EY,Consulting,10001+,Australia,Sydney,Onsite,Full-time,Mid Level,2,159000,AUD,"Python, PyTorch, SQL",290,2024-01-28,Bachelor's,Data Science,3.7,On Hold,Data
JOB-2034,Data Architect,Pfizer,Healthcare,10001+,France,Paris,Remote,Full-time,Mid Level,5,180000,EUR,"Python, Spark, SQL, AWS, Azure",269,2023-05-22,Master's,Engineering,3.5,On Hold,Data
JOB-2035,Senior Data Scientist,Target,Retail,10001+,India,Pune,Onsite,Part-time,Senior Level,8,5063000,INR,"Python, Machine Learning, Statistics",526,2023-10-13,PhD,Data Science,3.9,Open,Data
